"Id","Name","Description","Tel","Add","Zipcode","Opentime","Map","Px","Py","Class","Website","Parkinginfo","Changetime"
"C3_382000000A_208108","桃樂絲森林餐廳","桃樂絲森林餐廳位在觀音山風景區內的一座小山上，種滿了八里文旦、水蜜桃與甜桃等水果，還坐擁淡水河口的美景，並有豐富的生態資源，更曾榮獲2008年新北市最具代表特色的優質餐廳，鄰近大臺北地區，來這裡走一趟，能讓你感受到一種最自然的寧靜享受。八里文旦柚‧中秋獻禮-中秋節是臺灣重要節慶之一，越接近中秋節，視為餽贈親友好伴手的應景水果－文旦柚也陸續上市！其中，素有「北八里‧南麻豆」美稱的新北市八里區文旦柚可說是市場寵兒，其柔軟多汁的口感深受老饕喜愛。黃金文旦柚‧柚子產品-為了提升家鄉的文旦柚品質，桃樂絲森林特別推出改良品種－黃金文旦柚，其外觀較一般文旦柚金黃光滑的特色十分討喜，當作中秋禮品，面子十足！桃樂絲森林也供應柚子醋、柚子茶、柚子酥、柚子餅乾、柚子醬油等產品，一網打盡八里文旦柚的美妙滋味！e-mail：cathy.3011@yahoo.com.tw","886-2-86303356","新北市249八里區荖阡里荖阡坑路6鄰34之5號","249","平日 11:00 - 18:00 / 假日 09:00 - 21:00 / 週三公休","","121.40716","25.12461","09","","","2020/07/28 15:39:33"
"C3_382000000A_208306","水湳洞遊客中心/山城食堂","台電閒置舊餐廳為一層樓RC建築物，後歷經整建作為里民活動中心使用，經新北市觀光局尋覓後選擇此處建立旅客服務中心提升濂洞里觀光服務。閒置台電舊餐廳位於濂洞社區行政中心，亦是遊客及車行動線必過之點，因此本旅客服務中心建築概念仿照十三層遺址之意象，進行舊餐廳結構補強與外觀整修。整修後成為全國首將文化藝術展演導入之旅客服務中心，以創造觀光服務附加價值及差異化，現由『山城美館』團隊進駐經營為一咖啡館。","886-2-24961588,886932058424","新北市224瑞芳區洞頂路155-8號","224","09:00~19:00","","121.86125","25.12251","09","","","2021/09/28 04:20:44"
"C3_382000000A_208425","馬家堡餐飲小吃店","營業項目為餐飲、小吃，並附設有卡拉ＯＫ，建議於造訪前先去電詢問一下是否有營業喔～","886-2-26617873,886933922170","新北市233烏來區福山里大羅蘭47號","233","11:00~17:00不定休(常禮拜一休)","","121.5002","24.77518","09","","","2021/09/28 04:24:12"
"C3_382000000A_208426","馬岸休閒美食","營業項目有：山產、野菜、清涼茶座、並附設卡拉ＯＫ（自助式）。","886-2-26616105,886989535269","新北市233烏來區福山里大羅蘭5鄰25號","233","平日 10:00 - 17:00 / 假日 10:00 - 18:00  (需電話詢問)","","121.50038","24.775","09","","","2020/07/28 14:17:42"
"C3_382000000A_208681","明緣小棧","位於北宜路上的中間休憩點，有家明緣小棧，可遠眺山巒雲海享受微風輕拂的美麗景致，曾經上過「美鳳有約」與「台灣尚青」兩大美食節目，是北宜路的最高點的餐廳。由於一年四季皆可觀賞雲海，並結合地方特產包種茶、研發特色茶餐及有機家常菜，加上平價的收費，成為當地相當有名的餐廳，特色菜有茶香山豚、河粉茶壽司、茶卜肉等。","886-2-26651506","新北市223石碇區格頭里北宜路五段80號","223","週二公休 例假日不休平日10:00-15:00 假日到17:00","","121.64628","24.95182","09","","","2019/10/27 14:49:47"
"C3_382000000A_208683","瑠玖心料理","位於新店高中旁的「瑠玖心料理」，不只是當地人氣名店、也是網路美食專家一致推薦的行家餐廳，更令人驚艷的是，就在享用美味的同時，經常會巧遇美女劉真。這家餐廳雖然位於新店，但是，老闆的粉絲涵蓋大台北地區，甚至有人從桃園專程上門「交關」(惠顧)，讓老闆「足感心ㄟ」。做菜到底有什麼秘訣，能讓顧客一試成主顧？劉勇良堅持：「原材料最重要，現釣一條魚，只要烤熟，灑點鹽巴，就很好吃，可是，這樣的材料取得不易，就需要在配料、烹調上花心思。」在廚房待了三十多年，即將步入不惑之年，劉勇良並沒有讓自己變得「太油」，仍然保有謙虛又低調的態度。他的人一如他的菜，就是「菜根譚」一文所標榜的「膿肥辛甘非真味，真味只是淡。」","886-2-22192566","新北市231新店區中央路85號","231","11：30～14：30、17：00～21：30 週二公休","","121.53242","24.97638","09","","","2021/09/28 04:15:04"
"C3_382000000A_208684","翰品酒店","歐式風格　品味獨具　翰品酒店新莊以Art Nouveau為設計主軸，採優雅時尚的法式風格，融合低調奢華的東方美學，展現出充滿活力的傳統之美。戶外歐風廣場為概念，四周牆面包覆著歐式藝術銅雕，飯店內了融合浪漫歐洲街頭的氛圍。走進大廳，仿佛進入歐洲小鎮溫暖靜謐而舒適的環境，讓旅人在住宿時充分的讓身心靈自在放鬆。","886-2-29987699","新北市242新莊區中正路82號","242","24小時 / 11:30 - 14:00 、17:30 - 21:00","","121.4581","25.03763","09","","","2021/09/28 04:46:20"
"C3_382000000A_208689","友信魚樂世界","有「青」才敢大聲！友信魚樂世界早年是深澳一帶服務釣友抓小卷的知名船家，後來自家漁船出海捕魚，漁獲就在自家開設的餐廳分享饕客，每道海鮮料理新鮮得令人激賞不已，難怪晚上還有剛下班的臺北客直接走高速公路轉62快速道路，就是要驅車來此嚐鮮。友信的招牌菜，就是用透抽、小卷做成的各式料理，以及各種魚產變化出創意美食。","886-2-24977777,886224971813","新北市224瑞芳區深澳路189-7號","224","平日11:00 - 14:00、16:30 - 19:30 / 假日11:00 - 14:30、16:30 - 19:30","","121.82055","25.13429","09","","","2020/07/28 13:03:25"
"C3_382000000A_208690","老船長平價海鮮","這家位於深澳漁港旁的知名老牌海鮮餐廳，之所以稱為老船長，是因為老闆廖正明從十幾歲就跑船到六十幾歲，船上的員工都尊稱他一聲「老」船長。下船開海鮮餐廳，他的獨特手藝一樣令人尊敬，深澳港特產的小卷、透抽，都料理得十分出色，臺北客們還慕名而來，就是要吃到老船長最鮮的漁獲。老船長平價海鮮的招牌菜，當然是深澳大宗魚產的透抽、小卷所變化的各式料理，最鮮、也是最基本的吃法就是清蒸，簡單又天然，美味得令人咋舌，各家作法雖然差不多，但老船長還是有變化多端的豐富口感與風貌，來深澳吃老船長的透抽、小卷，好像成了一種朝聖，蒸、燙、炒、炸都濃鮮至美、新穎別緻的。","886-2-24969119","新北市224瑞芳區深澳里深澳路189-5號","224","週二 - 週日 11:00 - 14:00、17:00 - 20:00 / 週一公休","","121.82173","25.13402","09","","","2020/07/28 13:04:26"
"C3_382000000A_208695","黃記港式燒臘","這家已在土城區場有十幾年歷史的熟食老攤，黃老闆夫妻倆都是澳門人，廿幾年前移民來臺灣，在土城落地生根，就將一身粵菜、燒臘的好功夫也帶到臺灣來。原本黃記只在市場外擺小攤做生意，後來客人越來越多，就搬進市場裡服務老饕們。黃記最有名的美食，就是烤鴨，一早擺攤10點半不到就賣個精光，還有脆皮燒肉也一樣受歡迎，懂狀況的婆婆媽媽們就會起個大早先來買，一到節日還得先預訂才不會空手而回。","886-9-32327280,886935638252","新北市242新莊區四維路143號","242","07:30~13:00(週一休)","","121.42283","25.02227","09","","","2021/10/20 12:00:00"
"C3_382000000A_208697","土城市場熟食攤","這家在中正路市場入口的熟食攤，沒有店名和招牌，廿幾年來在土城區場小有名氣。老舊傳統的攤位，攤子上的一道道熟食，卻是美味得令人誇讚。王老闆的攤子上每天都會準備十幾樣熟食，包括豬耳朵、豬頭皮、粉肝、火腿、香腸和燒雞，其中燒雞、火腿和豬頭皮，都是店裡最受歡迎的美味。燒雞是老闆特別用中藥滷湯，將洗淨的當日現宰鮮雞滷熟後，再放入烤爐用砂糖燻烤，透過中藥滷湯和煙燻砂糖兩種味道的融合，將燒雞的美味完美呈現。王老闆的豬腳火腿也是來此必買美食，作法是先將整隻的豬腳將內部的骨、肉刮除乾淨，只留下中空的豬腳皮，最後再填入美味的豬腿肉、封口，再放入滷湯中熬煮至熟透，等客人點用再切盤。豬腳火腿將豬腳皮的軟Q咬勁和嫩滑豬腿肉相結合，氣味濃郁、鮮美燻香，令人入口生春。","886-2-22709930","新北市236土城區中正路18號1樓(雜貨類1號攤)","236","07:00~11:00 週一公休","","121.44301","24.97494","09","","","2021/10/20 12:00:00"
"C3_382000000A_208707","新港生炒鴨肉羹","許多美食行家對鴨肉羹的美味念念不忘，尤其來自嘉義道地新港口味的板橋「新港現炒鴨肉羹」更是推崇備至。這家位於中正路不起眼的小店，老闆娘和前板橋區長江惠貞同名，多年來堅持在地口感，使用樹林最著名的高家五印醋為提味媒介，讓這碗台灣小吃成了老饕們口中的極品。鴨肉羹的作法是先用油將蒜、洋蔥和辣椒爆香後，再拌炒新鮮的鴨肉絲，等炒香之後再加入來自老闆娘家鄉又脆又爽甜的梅山筍絲，最後淋上一點五印醋，淺嚐一口就令人激賞不已。摒除一般用太白粉勾芡調羹的作法，江惠貞嚴選臺灣本產的蕃薯粉，讓身體更健康無負擔。鴨肉羹吃法可加麵、冬粉和米粉，南部人吃「鴨肉羹飯」的吃法值得試試，飯粒在吸飽了香甜夠味的鴨肉羹湯後，搭配得十分巧妙。而江惠貞的小菜「滷杏鮑菇」、「滷五香豆干」也不可錯過。","886-2-29692350","新北市220板橋區中正路281號","220","11:00~20:30","","121.4555","25.019","09","","","2021/10/20 12:00:00"
"C3_382000000A_208708","許家莊魯肉飯","這家不論何時經過，總是門庭若市的美食名店，不僅許多美食行家撰文極力推薦，便宜的價格也吸引無數的運將朋友來嚐美味。許家莊最有名的滷肉飯來此必嚐，純手工切肉丁，有稜有角的肉塊上，用獨家秘方滷製出來的甘醇口感，吃得到老闆對滷肉飯品質的堅持與用心，而另一道人氣雞肉飯則有道地的南部味，用整隻大火雞肉撕成雞絲舖排在香噴噴的米飯上，最後再淋上雞汁熬成的鹹汁，雞肉飯的美味完全昇華。許家莊配菜CP值超高，和滷肉飯、雞肉飯主配角搭配得很完美，鹹水黑鯽魚是內行人必點的菜色，用黑鯽魚先洗淨後，再用醬筍、鹹冬瓜一起入味熬煮，醬筍和鹹冬瓜的鹹味透入魚肉，嫩滑美味的層次口感很受老饕的喜愛。","886-2-32349363","新北市235中和區莒光路117號","235","08:00~20:30(每週二休) /  過年休息(3日以上)","","121.47256","25.00227","09","","","2021/09/28 04:28:30"
"C3_382000000A_208710","海爺四號乾麵","海爺紅油皮蛋是網路上知名的團購美食，原來在三峽就能找到實體店面可以品嚐，就位於三峽中華路與愛國路交叉口附近。這裡的紅油皮蛋可以當作配菜單點，或是直接點一份紅油皮蛋麵。口感微辣的紅油皮蛋，從紅黑色的賣相就能猜出一二，店家大廚紮實的火候控制，才能快炒出這盤辣度鹹度適中的紅油皮蛋。由於口味偏重，所以十分下飯，搭配其他炒青菜或炒飯一起吃，是品嚐紅油皮蛋的最佳吃法。","886-2-86720664","新北市237三峽區光明路5號","237","六 、日11:30 - 20:30 / 中午 11:30 - 14:30、晚上 17:30 - 20:30","","121.37273","24.93184","09","","","2021/09/28 04:42:50"
"C3_382000000A_208861","八煙溫泉會館","八煙會館最受美食行家們推薦的美食，正是有口皆碑的精緻日式料理，其中以多樣道地日本風味菜組合而成的「八煙日式合菜」，共有十幾道菜色，包括生魚片、火鍋、壽司、水果盤、烤物、炸物，以及用金山當地漁港現撈海鮮料理而成的創意美食，每道菜色都由自日本學成歸國的大廚，將日、臺兩地的美食精華融合，料理出一道道膾炙人口的美味佳餚。八煙的生魚片除了進口的鮭魚等各式高級魚種，也有金山當地的新鮮魚貨，一邊泡湯，一邊享受金山海味，讓休閒的時光洋溢無限幸福感。","886-2-24080103","新北市208金山區重和里林口35號","208","11:30 - 14:00、17:30 - 21:00 / 24小時(全年無休)","","121.59361","25.20496","09","","","2021/12/10 11:33:10"
"C3_382000000A_208863","樹林乃冰鎮滷味","位於樹林後火車站左前方一、兩百公尺遠的樹林冰鎮滷味，揚名樹林區、博得美食行家們的肯定之外，來有許多台北課還特別專程開車或搭火車來買。這家冰鎮滷味攤子並不起眼，而且還開在寢具店門口，其實兩家都是同一個老闆，原本廿幾年前在台北市賣寢具，後來搬到樹林還是重拾老本行，只是晚上又多賣一項家傳得好滷味，沒想到一、二十年下來，死忠客人不少，加上口耳相傳，這傍晚才推出攤子出來的美食一開賣就人潮不斷，","886-9-37002490","新北市238樹林區中山路一段156號","238","16:45 - 22:30 / 週日休","","121.42225","24.98962","09","","","2020/07/28 14:59:16"
"C3_382000000A_208868","新八樂牛肉麵","「新八樂」的牛肉燉得軟爛卻形不散、湯頭醇厚還帶著牛油香氣、而且麵條又非常彈牙，除此之外，新八樂的牛肉麵價格也很平易近人。它的湯頭是以含有豐沛牛髓的牛大骨、洋蔥、番茄、白蘿蔔(獨特的辛味可去牛腥)、黃豆(讓湯頭更濃稠)等熬煮二十幾個小時而成，不僅把牛髓的溫潤甘甜給熬了出來，也將洋蔥的輕甜、番茄的美妙酸香及茄紅素(可讓湯頭成漂亮的深紅色)充分釋出，對上炒過薑的豆辦醬後，就成了記有深度又富層次的湯頭。至於牛肉，店裡使用的是澳洲牛腱，吃來飽含肉之而步柴、軟爛不糜而有口感。除了牛肉麵，將牛腸牛肚處理得很乾淨、切得很厚很大塊、嚼來軟Q過癮的牛雜麵，洋溢蒜泥、豹蔥、胡椒、牛油香氣的牛肉或牛雜乾拌麵，淡淡清鮮、料多扎實的榨菜肉絲麵等，也很精彩；各式小菜之中，則以煙燻豬頭皮最具特色。","886-2-86654577","新北市231新店區三民路35巷2-2號","231","11:30~14:00-17:00~22:00 (全年無休)","","121.53736","24.97058","09","","","2018/12/27 15:13:07"
"C3_382000000A_208877","石板小吃店","位於烏來老街上的小吃店餐廳，主要以泰雅風味料理為主，其中包含石板烤肉、山產、野菜等，過去以石板烤肉外帶為主，去年轉型為可內用的快炒餐廳，每到假日即高朋滿座，但老闆依舊展現原住民族的熱情與活力，為每位上門的饕客提供讓人窩心的服務。","886-2-26616133","新北市233烏來區烏來街48號","233","平日 10:00 - 19:30 / 假日、國定假日09:30 - 19:30","","121.55147","24.86298","09","","","2020/07/28 14:15:45"
"C3_382000000A_208879","金山藷童瑤","金山藷童謠位於金山老街，是金山著名的地方特色伴手禮專賣店，共有20幾種商品，有冰烤黃金地瓜、手工烘焙梅甘地瓜片、炭烤拔絲地瓜片、黃金蜜地瓜、黃金地瓜球、黃金地瓜酥、跳石芋頭片、原味紅金地瓜片、地瓜太陽餅、金磚地瓜土鳳梨酥…等各種金山地方特色商品。","886-2-24982288","新北市208金山區金包里街62號","208","平日上午9點至晚上7點；假日上午9點至晚上8點","","121.63916","25.22135","09","","","2020/07/25 15:23:44"
"C3_382000000A_208884","洪記溫泉蛋","位於烏來老街上的洪記溫泉蛋是先煮再泡，有著比茶葉蛋更溫潤的香氣，軟嫩的蛋白，含著淡淡的鹹味，宛如糖心般的半熟蛋黃，冰冰涼涼的非常順口！喜歡喝酒的人也可以嚐試一下店內另一個招牌－紹興酒蛋，一樣滑嫩的蛋白，卻帶著紹興酒香~這兩種蛋，就算不敢吃生蛋的人也可以嚐試一下~此外店內除了溫泉蛋之外，亦提供當季水果，醃漬水果供遊客選擇。","886-2-26616598","新北市233烏來區烏來街117號","233","營業時間不固定要打電話詢問","","121.55147","24.86329","09","","","2020/07/28 14:16:24"
"C3_382000000A_208885","麗招麻糬","麗招小米酒、麻糬專賣店成立已30年之久，以小米酒跟麻糬最為遠近馳名，吃在嘴中也能感受到最原始的感動！","886-2-26616998","新北市233烏來區烏來街131號","233","11:00 - 18:00","","121.55159","24.86294","09","","","2020/07/28 14:19:39"
"C3_382000000A_208887","阿基尼亞甕梅","阿基尼亞-甕梅桂花烏梅汁集結新店碧潭地靈人傑之旺，依山傍水之美，旺美""甕梅""之精隨，特選天然材料，七種中藥材提煉而成，生津止渴，平衡體內酸鹼值，調整腸胃機能，另外純手工製的甕象徵""望你牽成""，希望人與人相處能夠圓融，相互包容，是最佳伴手禮的選擇。","886-2-22174871","新北市231新店區銀河路86號","231","平日 10:00~21:00 周六日 11:00~21:00","","121.58088","24.9595","09","","","2018/06/20 10:00:20"
"C3_382000000A_208891","八里一支釣小吃店","位於八里左岸不遠的八里一支釣小吃店，雖然沒有精彩的裝潢，卻是許多愛品嚐海味的行家們，每次來到八里絕不會錯過的超級名店。已經14年以上歷史的海鮮店，老闆兼大廚鄭坤記，原本就是海釣同好們組成的「一支釣」協會會員，本來只是幾位海釣好友每回釣上海魚後，自己烹調著吃，沒想到越來越受大家歡迎，後來乾脆就開了家小吃店，把會員的海魚料理成令人驚艷的美味，就這樣「八里一支釣」盛名遠傳千里，連桃園的客人也趨之若鶩，專程開車來嚐嚐鄭老闆手藝。","886-2-26193745","新北市249八里區龍米路三段49之1號","249","11:00~16:00 (賣完會提早收攤、週一休)","","121.42394","25.15879","09","","","2019/10/27 16:43:34"
"C3_382000000A_208900","玉知高華知高飯","三重區的小吃美食名店林立，尤其知高飯、豬腳飯、滷肉飯等庶民美食更是享譽全臺。其中位於溪尾的「溪尾知高飯」，更是箇中翹楚，用溫體黑豬腿庫及老滷汁慢火細燉製成的知高飯，不僅不油膩、十分Q彈，還帶有黑豬肉質的鮮甜美味，一到用餐時刻門口停滿運將司機的「小黃」，就不難得知這人間美味的魅力。","886-2-22875997","新北市241三重區溪尾街206號","241","10:30~1:00(過年休)","","121.48813","25.08119","09","","","2021/09/27 16:32:11"
"C3_382000000A_208902","花岩山林花園餐廳","這家位於三峽區滿月圓附近的花園餐廳，不僅是許多登山踏青的遊客們，中途嚐美食、賞美景的勝地，還有各式風格的民宿，包括卡布里貝殼屋、綠野小舍、椰林小屋、小樽河畔日式屋…等，讓遊客能停泊腳步，體驗身處群山中，與幽谷、樓台、親水、冥想、浪漫相處的心靈舒暢。尤其與市區車程不遠的距離，一時刻間坐擁山林美景，或坐在地中海風的陽傘亭台區，品啜典藏香醇咖啡或英式下午茶、在燭光搖曳中品嚐豐盛佳餚，都讓人有沉浸幸福鄉的感覺。","886-2-26749618","新北市237三峽區有木里有木路104之1號","237","平日11:00~20:00 假日11:00~21:00(全年無休) 民宿15:00入房、退房時間不一定，有停車場","","121.43952","24.86464","09","","","2020/07/25 15:47:19"
"C3_382000000A_208908","大海邊美食小吃店","每當用餐時間到時，位於漁港旁的大海邊美食小吃總是高朋滿座，主因為老闆提供了新鮮海鮮食材，店裡的招牌菜包含：活魚清蒸、綜合壽司以及涼拌鯛魚皮，除此之外，顧客在用餐時向窗外的大海一望，無不讓人心曠神怡，使得在品嘗美味時亦有愉悅的心情伴隨著。","886-2-24928687","新北市207萬里區龜吼里漁澳路2號","207","平日11:00 - 21:00(14:30 - 16:00休息) / 假日11:00 - 21:00","","121.68581","25.1937","09","","","2020/07/28 11:52:07"
"C3_382000000A_208934","好初早餐","這間連外地人都知道的早午餐店，可以說是掀起板橋早午餐風潮的始祖之一，夯到一店人潮排爆、好初早餐還在板橋車站附近開了二店呢。因為價格超平實、選擇又豐富，不管是漢堡、吐司、飲料幾乎全都在百元以下，像是鴨胸堡、鹹豬肉堡、瓜仔肉三明治等，在好初有許多外面吃不到的特色口味，就連飲料也有一般難見的冷泡茶、氣泡飲，還不斷研發新菜色難怪會讓人想一吃再吃，即使開了二店，一店依舊是人潮不斷，不想等到天荒地老還是一開店就殺過去吧。","886-2-22532087","新北市220板橋區文化路二段125巷70號","220","週一 ~ 週五 07:00 - 15:30 / 週六日08:00 - 16:00","","121.47","25.0278","09","","","2020/07/28 12:29:41"
"C3_382000000A_208941","慶祥樓北方館","北京烤鴨是鎮店之寶，非嚐不可。老闆陳彥庭選用宜蘭生產，四斤重熟成鴨子，整理乾淨之後，塞進獨門中藥配方醃製一天，要烤之前取出藥包，塗上一層薄薄的麥芽，陳老闆強調：「這樣可以使得鴨子烤出來之後，表皮酥脆，色澤漂亮。」烤鴨子必須用桃木溫火烤45分鐘，表皮變成褐色才可出爐上桌。其他還有烤鴨三吃、京都子排、蒼蠅頭、客家小炒…等，都是店裡人氣名菜。","886-2-29665068,886229660868","新北市220板橋區中正路169號","220","111:30 - 1400、17:30 - 21:00(休息會公告)","","121.45668","25.01617","09","","","2020/07/28 12:35:23"
"C3_382000000A_208950","霸味薑母鴨","薑母鴨的料理方式，是要用麻油和老薑先將鴨肉在鍋內爆熱、炒熟，之後再舀到砂鍋裡，加入湯頭一起烹煮，炒鴨肉的麻油品質，是決定湯頭香氣的靈魂，霸味的麻油使用高級材料，老薑也是特選，兩者在大鍋中快炒相得益彰，把鴨肉的美味完全鎖在肉塊裡，一入口便知這鮮味的絕妙之處。","886-2-82526009","新北市220板橋區文化路438號1樓","220","17:00 - 11:30","","121.47455","25.03207","09","","","2021/09/28 04:34:11"
"C3_382000000A_208952","福慧根湯","數十年的老店福慧根湯背後有著一段神奇的故事，其命名是以「不忘根要感恩、信念堅定開智慧、知足健康便是福」為經營宗旨，福慧根創辦人張老先生三十幾年前從一位吳老醫師那兒習得漢方食養的秘方及燉煮火候精髓，期間全心全力地練湯閉關，也免費請人喝湯結緣，最後推出福慧根養生藥膳後便一炮而紅。","886-2-22126989","新北市231新店區車子路122&123號","231","11:00~21:00 (全年無休)","","121.50621","24.95176","09","","","2021/09/28 04:39:07"
"C3_382000000A_208956","南機場豆腐殿","亮白色的招牌上襯著豆府殿三個紅色大字，以及老闆帥氣的肖像，頗具設計感的招牌非常好認，菜單以白字木頭底掛在攤前及牆上，為店內增添不少古色古香的氛圍，不算太大的店面要因應絡繹不絕的客人，老闆也在店內掛上寫著「座位有限要聊天請至咖啡店」的有趣招牌，看著店家前滿滿的人潮，生意之好也難怪老闆得這麼做了。","886-2-86603521","新北市235中和區中安街74號","235","11:00~22:00(週一只營業到21:00)、過年休除夕、初一","","121.51232","25.00213","09","","","2018/12/27 16:19:15"
"C3_382000000A_208958","咖啡意識烘焙館","已經開業6逾年的咖啡意識烘焙館專賣各式咖啡以及咖啡豆，堅持不賣食物品項就是為了要專注於咖啡的高品質。從挑豆、選豆、烘豆、烹煮到品嚐全部都是由老闆張文蔚Jerry一手包辦，擔任國內各大咖啡豆比賽的專任評審以及各類咖啡的比賽評審，同時也身兼台北精品咖啡協會的理事。","886-2-29229358","新北市234永和區永利路109號","234","星期二~六13:00~21:00(週一和最後一個禮拜天公休)星期日13:00~19:00","","121.52343","25.0027","09","","","2021/09/28 04:31:14"
"C3_382000000A_208962","朱銘美術館-綠方塊茶屋","位於朱銘美術館坐落在太極廣場與慈母碑旁的綠方塊茶屋適時地提供觀眾一個休憩的好空間。累了嗎？綠方塊茶屋提供您香醇的咖啡、沁涼冰沙及可口點心，在藝術氛圍中，點點綠意，享片刻清閑！","886-2-24989940","新北市208金山區西勢湖2號","208","週二 ~ 週日10:30 - 16:00","","121.61092","25.24307","09","","","2020/07/28 12:10:54"
"C3_382000000A_208975","泰雅巴萊部落村","超有 sense 的原住民 DIY 活動體驗~原住民生活體驗, 泰雅化文體驗套裝行程, 會議交誼, 大專院校迎新宿營, 機關團體幹部訓練, 校外教學, 員工旅遊, 童軍露營, 野炊, 客製化休閒活動規劃, 夏令營, 石板烤肉, 迎新, 露營, 住宿","886-2-26617551","新北市233烏來區烏來里西羅岸路132號","233","預約制","","121.53941","24.85999","09","","","2018/06/20 10:08:20"
"C3_382000000A_208976","給樹營地","露營體驗、餐飲(泰雅族)","886-9-17221575","新北市233烏來區烏來村西螺岸路132-5號","233","(預約制)","","121.54019","24.85756","09","","","2020/07/28 14:17:59"
"C3_382000000A_208983","芭達桑原住民主題餐廳","芭達桑位於八里左岸(觀海大道)面向淡水河畔的優勢，讓這裡的氣氛浪漫優美，正是欣賞落日餘暉最佳的觀景處，店內主打原住民特色料理，提供各式山產、野菜 美食、特調飲品、創意甜點，重情禮聘最頂尖的料理達人團隊。以創新的手法，融合原住民食材及香料，揉和平地常見的料理方式。以健康有機為出發點交織出與一 般不同的美味佳餚，挑動每一個顧客的味蕾．本餐廳有三個樓層(樓中樓設計)大器漂流木的裝潢氣氛，加上每天固定原住民歌手的現場演唱，絕對是您約會宴客， 聚餐會議，品嚐原住民料理，體驗原住民文化的最佳去處。","886-2-26105300","新北市249八里區觀海大道111號","249","平日11:30 - 14:00、17:00 - 21:00 / 假日 11:30 - 22:00 / 休假日官網公布","","121.4257","25.16197","09","","","2022/07/27 14:31:48"
"C3_382000000A_208987","大小通吃廣東粥","粥品","886-2-89836800","新北市241三重區五華街136之1號","241","11:00~21:00(固定週六公休)","","121.49154","25.08377","09","","","2017/07/07 01:55:28"
"C3_382000000A_209001","汪汪地瓜園(薄暮田原)","多年前的一個無心插柳之舉，為了幫助家中的地瓜銷售，上網拍賣農田裡未採收的地瓜，讓想要親手挖地瓜的朋友可以親訪這片農田，之後種種的演變，促成了今日的汪汪地瓜園。旺旺一隻乖巧的小黃狗，跟前跟後的隨著主人在農田裡辛勤的耕耘著，此一景色正是薄暮田原LOGO所要表達的意境，而汪汪地瓜園因而以此命名。多年來汪汪地瓜園在賴爸爸與賴媽媽的耕耘下慢慢的得到了許多朋友的認同，每年到了採收的季節總是有著許多熟悉的面孔一再的到訪，農田裡總是擠滿了一雙雙生澀雙手，用心的挖掘著那值得期待的地瓜農獲，看著農田裡的朋友們眼中閃耀的喜悅及農田裡歡樂的笑聲，對賴爸爸及賴媽媽就是最好的肯定。","886-2-24080745","新北市208金山區重和里六股林口74號","208","平日09:30 - 17:00 / 假日 09:30 - 14:00、14:30 - 19:00 (預約制)","","121.60112","25.21688","09","","","2021/09/27 15:01:27"
"C3_382000000A_209036","兩支北方麵食館 (板橋店)","兩支北方麵食館成立於土城海山捷運商圈，經營團隊的組合來自於一群志工同好，誠懇、樸實、熱心、充滿人情味是我們創立經營服務理念。     兩支對北方麵食有種堅持道地美味的執著，從醒麵、桿皮、包餡到成品，每一個環節都是對客戶的尊重與責任，期待您的肯定與支持~    專營北方麵食點心:牛肉麵、酸辣麵、豬肉炸醬麵、榨菜肉絲麵、各式炒麵、豬肉捲餅、牛肉捲餅、餡餅、抓餅、宜蘭蔥餅、蔥油餅、韭菜盒、招牌湯包、蟹黃湯包、各式蒸餃、小米粥、各式炒飯、燴飯、酸菜白肉火鍋、泡菜小火鍋、各式風味熱炒。","886-2-89645001","新北市220板橋區民族路261號","220","午餐11:00至14:00 (假日延長至14:30)     晚餐17:00至21:20","","121.47047","25.00694","09","","","2018/04/02 14:29:29"
"C3_382000000A_209037","尚鼎精品茗茶","尚鼎茶葉緣起　　尚鼎茶葉自產自製、批發給茶行，從1991開始獲得很多高山茶比賽及全國高山茶競賽，頭等、貳等、參等獎。我們認為比賽茶是對自己專業的鑑定，且做好茶是我們的本份，進而更鑽研來自合歡山系高海拔台灣茶，一定要不斷的精進成長。直到1993年創立自有品牌並深根於板橋，要求茶葉本質必須安全優質，才能做尚鼎之茶，因此國、內外都有不少愛喝尚鼎之茶的忠實客戶，至今已走過二十多年的歲月。被笑憨人，我們也甘願做~　　自2009年開始將茶葉逐批送國際認證單位SGS農藥殘留檢驗，以最嚴格的標準把關，將茶葉食品安全盡力做到最好!一開始大家都覺得是不可能的事情，這個選擇經常使我們面臨沒有茶可賣的瓶頸，甚至讓茶友買不到茶而被罵…但尚鼎仍堅持不變的初衷。","886-2-89660715","新北市220板橋區四川路二段110號","220","週一-週五10:00-22:00 週六-週日11:00-22:00","","121.45067","24.99403","09","","","2018/06/25 10:09:31"
